crate_name,category,abi,count
pardiso-sys-0.2.0,foreign_functions,C,12
openbook_dex-0.5.6,rust_functions,C,1
ironbird_engine_context-0.1.0,foreign_functions,C,2
ddc-winapi-0.2.0,foreign_functions,system,10
ddc-winapi-0.2.0,rust_functions,system,1
napi-sys-dev-0.0.3,foreign_functions,C,124
elfo-core-0.1.34,rust_functions,C,1
elfo-core-0.1.34,static_items,C,2
rust-optimal-transport-0.2.0,foreign_functions,C,1
utime-0.3.1,foreign_functions,C,1
sysblas-0.1.1,foreign_functions,C,16
amethyst_rendy-0.15.3,rust_functions,C,2
sgx-keyreq-0.2.1,foreign_functions,C,2
libssh2-sys-0.2.23,foreign_functions,C,98
libssh2-sys-0.2.23,rust_functions,C,1
luminvent_winit-0.26.1,rust_functions,C,4
nstd_collections-0.5.0,rust_functions,C,16
get_sys_info-0.1.21,foreign_functions,C,2
pqcrypto-frodo-0.4.11,foreign_functions,C,36
signal-child-1.0.5,foreign_functions,C,1
nstd_net-0.5.0,rust_functions,C,17
xapian-rusty-0.0.49,foreign_functions,C,100
rust-assimp-0.0.23,foreign_functions,C,37
skyline-web-0.1.0,foreign_functions,C,1
solana-router-raydium-1.1.3,rust_functions,C,1
mpl-fixed-price-sale-0.3.0,rust_functions,C,1
reaper-medium-0.1.0,rust_functions,C,4
shm-0.1.0,foreign_functions,C,5
safer-ffi-0.0.10,rust_functions,C,60
monkeys-0.1.0,rust_functions,C,2
assemblylift-awslambda-iomod-guest-0.1.1,foreign_functions,C,1
activitystreams-types-0.4.0-alpha.0,rust_functions,C,50
lib_composite-0.7.0,foreign_functions,C,33
lib_composite-0.7.0,static_items,C,3
solana-fund-1.1.3,rust_functions,C,1
rl_localtime-0.1.2,foreign_functions,C,3
rl_localtime-0.1.2,rust_functions,C,2
gmsh-sys-0.1.2,foreign_functions,C,241
opencl-heads-0.2.1,foreign_functions,system,80
srv-0.1.0,foreign_functions,C,4
tetsy-secp256k1-0.7.0,foreign_functions,C,27
tetsy-secp256k1-0.7.0,static_items,C,4
remotery-0.1.2,foreign_functions,C,9
aio-bindings-0.1.2,foreign_functions,C,141
aio-bindings-0.1.2,static_items,C,11
cntr-fuse-sys-0.4.1,foreign_functions,C,2
raspicam-rs-0.1.3,foreign_functions,C,396
aya-rustc-llvm-proxy-0.5.0,rust_functions,C,1295
struqture-py-1.0.0-beta.4,rust_functions,C,661
risc0-circuit-rv32im-1.0.0-rc.2,foreign_functions,C,8
risc0-circuit-rv32im-1.0.0-rc.2,rust_functions,C,1
ul-sys-1.3.1,foreign_functions,C,311
ul-sys-1.3.1,static_items,C,1
nstd_gui-0.5.0,rust_functions,C,28
hermit-sys-0.4.0,rust_functions,C,112
genet-abi-0.5.0,rust_functions,C,43
bayes-0.0.1,foreign_functions,C,645
bayes-0.0.1,rust_functions,C,5
bayes-0.0.1,static_items,C,110
tract-ffi-0.19.0-alpha.19,rust_functions,C,26
spdkit-nauty-0.1.1,foreign_functions,C,1
tectonic_bridge_flate-0.1.6,rust_functions,C,5
hakoniwa-0.4.6,rust_functions,C,1
jni-glue-0.0.10,rust_functions,system,2
ergo-lib-c-0.21.1,rust_functions,C,311
cult-0.0.3,foreign_functions,C,12
ndk-logger-0.0.2,foreign_functions,C,1
rustwlc-0.7.0,foreign_functions,C,96
rustwlc-0.7.0,rust_functions,C,1
skyline-0.2.1,foreign_functions,C,9
skyline-0.2.1,static_items,C,2
xmutil-1.1.0,foreign_functions,C,1
rustyline-10.0.0,rust_functions,C,1
streamflow-sdk-0.5.3-alpha,rust_functions,C,1
magic-sys-0.3.0,foreign_functions,C,18
vmulti-client-0.3.4,rust_functions,system,1
napi-2.10.3,rust_functions,C,18
tetsy-util-mem-0.9.1,foreign_functions,C,1
heim-process-0.1.1-rc.1,foreign_functions,C,1
tree-sitter-wenyan-0.1.0,foreign_functions,C,1
three-des-rs-0.1.0,foreign_functions,C,4
dfp-number-sys-0.0.12,foreign_functions,C,44
coqui-stt-sys-1.3.1,foreign_functions,C,28
rmw-mdbx-sys-0.9.3,foreign_functions,C,110
rmw-mdbx-sys-0.9.3,static_items,C,2
unshare-0.7.0,foreign_functions,C,1
safecoin-exchange-program-1.6.16,rust_functions,C,1
wasmcloud-nats-kvcache-0.5.1,rust_functions,C,1
mmap-allocator-0.3.1,foreign_functions,C,3
setjmp-0.1.4,foreign_functions,C,4
famous-last-words-0.1.1,rust_functions,C,1
oppai-rs-0.2.3,foreign_functions,C,15
assemblylift-iomod-crypto-guest-0.1.2,foreign_functions,C,1
casper-contract-1.4.4,foreign_functions,C,45
casper-contract-1.4.4,rust_functions,C,1
assemblylift-core-io-guest-0.4.0-alpha.0,foreign_functions,C,11
pilota-build-0.2.0,rust_functions,C,2
vorbis-sys-0.1.1,foreign_functions,C,36
gnupg-0.1.0,foreign_functions,C,591
gnupg-0.1.0,static_items,C,22
clfft-0.3.3,foreign_functions,C,33
aux-context-0.1.0,rust_functions,C,2
compu-brotli-sys-1.0.9+1,foreign_functions,C,22
clanker-0.7.0,rust_functions,C,1
findshlibs-0.10.2,rust_functions,C,1
os-thread-local-0.1.3,rust_functions,system,1
rline-0.3.0,foreign_functions,C,6
rline-0.3.0,rust_functions,C,5
rline-0.3.0,static_items,C,12
mimeograph_cloudflare-0.2.0,rust_functions,C,10
pikchr-sys-0.1.1,foreign_functions,C,1
redirectionio-2.5.2,rust_functions,C,30
yffi-0.14.1,rust_functions,C,165
signal-hook-sys-0.1.0,foreign_functions,C,3
nanocom-0.2.1,rust_functions,system,3
bl602-sdk-0.0.6,foreign_functions,C,175
bl602-sdk-0.0.6,rust_functions,C,1
bl602-sdk-0.0.6,static_items,C,1
applevisor-sys-0.1.1,foreign_functions,C,30
topgrade-10.2.4,rust_functions,C,1
moonboot-0.1.2,foreign_functions,Rust,2
moonboot-0.1.2,static_items,C,2
tobii-sys-0.2.0,foreign_functions,C,31
tobii-sys-0.2.0,rust_functions,C,1
sdl2_ttf-0.25.1,foreign_functions,C,47
substrate-wasmtime-runtime-0.16.0-threadsafe.4,foreign_functions,C,2
substrate-wasmtime-runtime-0.16.0-threadsafe.4,rust_functions,C,26
tree-sitter-commonlisp-0.3.0,foreign_functions,C,1
hourglass-0.8.0,foreign_functions,C,1
rblas-0.0.13,foreign_functions,C,144
carp-0.1.0,foreign_functions,C,1
glk-sys-0.2.0,foreign_functions,C,156
rawsock-0.3.0,rust_functions,C,4
srm-0.3.0,rust_functions,C,34
number_traits-0.2.4,foreign_functions,rust-intrinsic,8
number_traits-0.2.4,foreign_functions,C,27
ggml-raw-0.1.0,foreign_functions,C,85
arm7tdmi_aeabi-0.2.0,foreign_functions,C,24
ast-grep-napi-0.1.13,rust_functions,C,60
monoio-0.0.9,rust_functions,C,3
tree-sitter-lua-0.0.14,foreign_functions,C,1
bbhash-sys-0.1.0,foreign_functions,C,4
clockwork-pool-program-1.1.4,rust_functions,C,1
aws-smithy-http-server-python-0.52.0,rust_functions,C,64
nvpair-sys-0.4.0,foreign_functions,C,107
jimage-0.2.4,rust_functions,C,1
quarry-registry-ntoken-5.0.3,rust_functions,C,1
fisco-bcos-service-0.4.1,foreign_functions,C,31
fisco-bcos-service-0.4.1,rust_functions,C,2
detour-sys-0.1.0,foreign_functions,C,20
interprocess-1.2.1,rust_functions,C,1
lava-0.4.9,foreign_functions,C,9
staticinit-1.0.0,rust_functions,C,2
cudd-sys-1.0.0,foreign_functions,C,547
jump-0.1.0,foreign_functions,C,2
jump-0.1.0,rust_functions,rust-call,3
libvirt-sys-1.2.18,foreign_functions,C,397
libvirt-sys-1.2.18,static_items,C,1
memexec-0.2.0,foreign_functions,system,3
wave-insight-web-0.1.0,rust_functions,C,1
flowscripter_template_deno_rust_library-1.0.15,rust_functions,C,1
mouce-0.2.41,foreign_functions,C,9
basis-universal-sys-0.2.0,foreign_functions,C,80
dahl-bellnumber-0.1.1,rust_functions,C,2
zaplib_glx_sys-0.0.3,foreign_functions,C,995
zaplib_glx_sys-0.0.3,static_items,C,1
mapboxgl-0.2.0,rust_functions,C,6
signalbool-0.2.5,rust_functions,C,1
stemmer-0.3.2,foreign_functions,C,4
nauty-Traces-sys-0.3.0,foreign_functions,C,27
nauty-Traces-sys-0.3.0,static_items,C,4
token-signer-0.11.1,rust_functions,C,1
bitmagic-sys-0.2.4+bitmagic.7.7.7,foreign_functions,C,68
numpress-1.1.0,rust_functions,C,7
model3d-0.0.1,foreign_functions,C,6
model3d-0.0.1,rust_functions,C,2
sidefuzz-0.1.2,rust_functions,C,2
superluminal-perf-sys-0.1.2,foreign_functions,C,5
intel-mkl-sys-0.8.1,foreign_functions,C,1843
blend2d-sys-0.3.0,foreign_functions,C,408
blend2d-sys-0.3.0,static_items,C,4
sphinxad-sys-0.1.3,foreign_functions,C,7
bootloader-x86_64-bios-stage-2-0.11.0,rust_functions,C,2
noosphere-0.5.0,rust_functions,C,44
rayfork-sys-0.0.1,foreign_functions,C,1254
rayfork-sys-0.0.1,rust_functions,C,3
rayfork-sys-0.0.1,static_items,C,778
wasmir-0.1.13,rust_functions,C,1
safecoin-vest-program-1.6.16,rust_functions,C,1
extprim-1.7.1,foreign_functions,C,3
opencc-0.3.0,foreign_functions,C,5
rusb-0.9.1,rust_functions,system,1
parattice-0.2.2,rust_functions,C,22
oeo-0.1.0,rust_functions,C,2
aws-ne-sys-0.4.0,foreign_functions,C,14
wasmer-runtime-core-near-0.18.3,foreign_functions,C,4
wasmer-runtime-core-near-0.18.3,rust_functions,C,15
sgp4-rs-0.3.6,foreign_functions,C,16
hatto-0.1.0,rust_functions,C,15
compiler-builtins-snapshot-0.1.20170127+764557f0b669bb0e28817c5ae70c9d718685e35a,rust_functions,C,20
fap-0.2.1,foreign_functions,C,4
deptypes-0.1.1,foreign_functions,Rust,1
bevy-glsl-to-spirv-0.2.1,foreign_functions,C,266
bevy-glsl-to-spirv-0.2.1,static_items,C,1
nj-core-5.0.0,rust_functions,C,8
red-0.1.1,foreign_functions,C,59
jsonnet-sys-0.17.0,foreign_functions,C,46
cmsis_dsp_sys_pregenerated-0.1.0,foreign_functions,C,332
cmsis_dsp_sys_pregenerated-0.1.0,static_items,C,66
littlefs-sys-0.2.0,foreign_functions,C,26
vrust-0.0.1,foreign_functions,C,1455
vrust-0.0.1,rust_functions,C,1
vrust-0.0.1,static_items,C,12
holochain_deterministic_integrity-0.0.13,foreign_functions,C,11
simd-lite-0.1.0,foreign_functions,platform-intrinsic,44
tree-sitter-cpp-0.20.0,foreign_functions,C,1
sgx_alloc-1.1.1,foreign_functions,C,10
abi-cafe-0.0.0,rust_functions,C,3
python-oxidized-importer-0.8.0,rust_functions,C,174
jni-utils-0.1.0,rust_functions,C,2
defund-cosmwasm-0.1.3,rust_functions,C,1
ctaes-sys-0.1.0,foreign_functions,C,3
spyglass-plugin-0.1.0,foreign_functions,C,2
chrono-wasi-0.4.10,foreign_functions,C,1
embly-wrapper-0.0.2,rust_functions,C,4
libswe-sys-0.2.7,foreign_functions,C,15
netfilter_queue-0.2.1,foreign_functions,C,13
netfilter_queue-0.2.1,static_items,C,1
kernel-alloc-0.1.2,foreign_functions,system,3
libsensors-sys-0.2.0,foreign_functions,C,15
libsensors-sys-0.2.0,static_items,C,4
gfx_glow-0.11.6,rust_functions,system,1
bcc-sys-0.23.0,foreign_functions,C,126
common-crypto-0.3.0,foreign_functions,C,41
libbluetooth-0.1.0,foreign_functions,C,204
syncat-stylesheet-2.2.1,foreign_functions,C,1
serde_closure-0.3.3,rust_functions,rust-call,6
cf-daemonize-0.3.0,foreign_functions,C,4
imgui-terminal-0.1.0,foreign_functions,C,10
cubo-0.0.1,rust_functions,C,1
plthook-0.2.2,foreign_functions,C,6
pitot-0.0.1,foreign_functions,C,17
pitot-0.0.1,rust_functions,C,2
libwebp-sys-0.8.0,foreign_functions,C,116
gmt_mount-ctrl_sampling1000-damping002_ze30-0.1.0,foreign_functions,C,3
gmt_mount-ctrl_sampling1000-damping002_ze30-0.1.0,static_items,C,2
shift_or_euc_c-0.1.0,rust_functions,C,3
caseconv-0.1.0,rust_functions,C,3
tree-sitter-vue-0.0.3,foreign_functions,C,1
tree-sitter-hlsl-0.1.2,foreign_functions,C,1
flac-bound-0.3.0,rust_functions,C,1
rusty_libimobiledevice-0.1.7,foreign_functions,C,885
rusty_libimobiledevice-0.1.7,rust_functions,C,2
rusty_libimobiledevice-0.1.7,static_items,C,41
swc_common-0.29.23,foreign_functions,C,10
swc_common-0.29.23,rust_functions,C,2
tree-sitter-html-0.19.0,foreign_functions,C,1
rustypy-0.1.17,rust_functions,C,48
oxrocksdb-sys-0.3.7,foreign_functions,C,715
appleargs-0.1.1,foreign_functions,C,1
appleargs-0.1.1,rust_functions,C,1
dvcompute_mpi-2.0.0,foreign_functions,C,4
dvcompute_mpi-2.0.0,rust_functions,C,1
vswhom-sys-0.1.2,foreign_functions,C,2
CoreFoundation-sys-0.1.4,foreign_functions,C,204
CoreFoundation-sys-0.1.4,static_items,C,14
opensles-0.0.1,foreign_functions,C,10
opensles-0.0.1,static_items,C,53
memx-cdy-0.1.8,rust_functions,C,7
flecs-0.1.1,foreign_functions,C,598
flecs-0.1.1,rust_functions,C,1
flecs-0.1.1,static_items,C,326
libnv-sys-0.1.4,foreign_functions,C,40
pyth-client-0.5.1,rust_functions,C,1
ntrumls-0.9.6,foreign_functions,C,3
rinimp3-0.1.0,foreign_functions,C,24
netcorehost-0.13.1,rust_functions,C,2
bevy_wasm_sys-0.9.6,foreign_functions,C,9
bevy_wasm_sys-0.9.6,rust_functions,C,1
smile-0.1.1,foreign_functions,C,14
tgrep-1.6.4,foreign_functions,C,1
armory3d-sys-0.0.1,foreign_functions,C,23
clockkit-sys-0.1.1,foreign_functions,C,39
bear-lib-terminal-sys-1.3.0,foreign_functions,C,24
trezor-crypto-sys-0.1.2,foreign_functions,C,590
trezor-crypto-sys-0.1.2,static_items,C,30
android_logger_lite-0.1.0,foreign_functions,C,7
m68000-0.1.1,rust_functions,C,15
tg-bindings-0.16.0,rust_functions,C,1
sancov-sys-0.1.0,foreign_functions,C,1
android_looper-sys-0.3.0,foreign_functions,C,9
gluon-0.18.1,rust_functions,C,42
edgedb-client-0.3.0,foreign_functions,C,1
angrylion-rdp-plus-0.1.0,rust_functions,C,1
ostn02_phf-0.1.13,rust_functions,C,1
sync-resolve-0.3.0,foreign_functions,system,1
tree-sitter-cwscript-0.0.5,foreign_functions,C,1
iop-node-wasm-0.0.16,rust_functions,C,27
wasm_plugin_guest-0.1.5,foreign_functions,C,1
wasm_plugin_guest-0.1.5,rust_functions,C,3
assemblylift-iomod-s3-guest-0.1.1,foreign_functions,C,1
cleo_redux_sdk-0.0.13,foreign_functions,C,31
agsol-gold-contract-0.0.0-alpha,rust_functions,C,1
dvcompute_network-1.3.3,rust_functions,C,2
bladerf-0.1.0,foreign_functions,C,105
uefi-ffi-0.1.1,static_items,C,16
regmap-0.1.0,rust_functions,C,2
ramu_rs-0.1.1,rust_functions,C,11
assemblylift-iomod-http-guest-0.3.1,foreign_functions,C,1
ra_ap_proc_macro_srv-0.0.144,rust_functions,C,12
mallumo-0.3.0,foreign_functions,C,2
mallumo-0.3.0,rust_functions,C,7
rusty-cl-0.1.8,foreign_functions,C,3
ao_rs-0.1.5,foreign_functions,C,9
ev3rt-0.3.0,foreign_functions,C,30
ev3rt-0.3.0,rust_functions,C,1
azure-kinect-0.2.0,rust_functions,C,2
tess2-sys-0.0.1,foreign_functions,C,9
tree-sitter-yabo-0.0.1,foreign_functions,C,1
zbar-0.1.0,foreign_functions,C,25
libdwfl-0.1.0,rust_functions,C,1
tinycdb-sys-0.0.2,foreign_functions,C,14
grassmann-0.1.0,rust_functions,C,2
ellipticoin-api-0.0.2,foreign_functions,C,12
rrt0-0.3.1,rust_functions,C,36
angrylion-rdp-plus-sys-0.2.0,foreign_functions,C,5
stick-0.12.4,foreign_functions,C,10
tfc-0.6.2,foreign_functions,C,7
rust-gmp-kzen-0.5.1,foreign_functions,C,127
rust-gmp-kzen-0.5.1,static_items,C,1
nvptx-panic-0.1.0,rust_functions,C,1
libharu-0.1.5,rust_functions,C,1
x42ltc-sys-0.0.5,foreign_functions,C,38
event_rust-0.1.1,foreign_functions,C,3
sealevel-ffi-0.1.1,rust_functions,C,14
alloc-wg-0.9.0,rust_functions,rust-call,3
ffi_helpers-0.3.0,rust_functions,C,16
nstd_thread-0.5.0,rust_functions,C,5
chardetng_c-0.1.2,rust_functions,C,4
wooting-analog-plugin-dev-0.7.1,rust_functions,C,1
fuchsia-zircon-sys-0.3.3,foreign_functions,C,139
pm_rlua-0.1.0,rust_functions,C,6
three_em-0.1.0,foreign_functions,C,1
skia-bindings-0.57.0,foreign_functions,C,1728
skia-bindings-0.57.0,static_items,C,6
base-coroutine-0.1.0,foreign_functions,C,2
base-coroutine-0.1.0,rust_functions,C,6
mio-pidfd-0.3.0,foreign_functions,C,1
libraw-rs-sys-0.0.4+libraw-0.20.1,foreign_functions,C,435
libraw-rs-sys-0.0.4+libraw-0.20.1,static_items,C,6
tss-sapi-0.0.4,foreign_functions,C,444
tss-sapi-0.0.4,static_items,C,1
owa4x-0.4.2,rust_functions,C,1
remutex-0.1.1,foreign_functions,C,8
dobby-sys-0.1.0,foreign_functions,C,9
xpx-supercontracts-sdk-0.2.2,foreign_functions,C,37
experimental-tree-sitter-swift-0.0.3,foreign_functions,C,1
cr-sys-0.1.1,foreign_functions,C,5
libuv-bindings-0.2.0,foreign_functions,C,1
libuv-bindings-0.2.0,rust_functions,C,2
imgui-memory-editor-0.3.0,rust_functions,C,3
wasmtime-3.0.1,rust_functions,C,35
arcdps-imgui-0.8.0,rust_functions,C,3
dummy-rustwlc-0.7.1,foreign_functions,C,62
snappy-cpp-0.1.1,foreign_functions,C,4
mylibrary-1.0.4+dev2,rust_functions,C,3
yew-style-in-rs-macro-0.4.1,rust_functions,C,1
csfml-graphics-sys-0.6.0,foreign_functions,C,452
csfml-graphics-sys-0.6.0,static_items,C,14
diesel-connection-3.0.2,rust_functions,C,1
libperl-sys-0.2.0,foreign_functions,C,3948
libperl-sys-0.2.0,static_items,C,112
secp256k1-zkp-sys-0.7.0,foreign_functions,C,26
secp256k1-zkp-sys-0.7.0,rust_functions,C,2
secp256k1-zkp-sys-0.7.0,static_items,C,1
tarantool-module-0.2.1,foreign_functions,C,98
tarantool-module-0.2.1,rust_functions,C,1
tarantool-module-0.2.1,static_items,C,2
libtaos-0.4.5-alpha.0,foreign_functions,C,50
gaol-0.2.1,foreign_functions,C,1
minimp3-sys-0.3.2,foreign_functions,C,2
tree-sitter-css-0.19.0,foreign_functions,C,1
substrate-wasmtime-0.19.0,rust_functions,C,33
sqlite-bindings-lunatic-0.30.3,rust_functions,C,2
geos-sys-2.0.4,foreign_functions,C,351
tin-lang-0.2.2,rust_functions,C,2
webpixels-0.3.0,rust_functions,C,20
glium_text-0.14.0,rust_functions,C,3
gdhcocos-rs-1.0.0,foreign_functions,thiscall,2814
gdhcocos-rs-1.0.0,foreign_functions,C,523
gdhcocos-rs-1.0.0,static_items,C,43
speedy-0.8.5,foreign_functions,C,3
concrete-fftw-sys-0.1.4,foreign_functions,C,118
rnet-0.2.0,rust_functions,C,1
rnet-0.2.0,static_items,C,4
kissfft-sys-0.1.0,foreign_functions,C,8
pqcrypto-hqc-0.1.6,foreign_functions,C,9
t-cmd-0.1.0,foreign_functions,C,1
i-slint-backend-qt-0.3.3,rust_functions,C,1
capstone-sys-0.15.0,foreign_functions,C,20
anima6502-0.1.1,rust_functions,C,3
talus-0.1.0,rust_functions,C,4
cfx-core-0.1.0,foreign_functions,C,4
cfx-core-0.1.0,rust_functions,C,8
jemalloc-0.3.0,foreign_functions,C,5
srt-c-0.3.0,foreign_functions,C,1
srt-c-0.3.0,rust_functions,C,31
sidekiq-rs-0.7.0,foreign_functions,C,1
fuzzyfocus-0.1.0,rust_functions,system,1
libsqlite3-sys-le-0.21.0,foreign_functions,C,174
libsqlite3-sys-le-0.21.0,static_items,C,2
rsofa-0.4.5,foreign_functions,C,247
openjpeg-sys-1.0.7,foreign_functions,C,52
nt_version-0.1.3,foreign_functions,system,1
xplm-sys-0.4.0,foreign_functions,C,222
node_api-0.5.0,rust_functions,C,1
tree-sitter-tsq-0.19.0,foreign_functions,C,1
zopfli-sys-0.1.0,foreign_functions,C,2
tree-sitter-go-0.19.1,foreign_functions,C,1
arrow-sunny-0.3.1,rust_functions,C,1
redox_syscall-0.3.4,rust_functions,C,1
cairo-sys-0.0.2,foreign_functions,C,279
datafusion-rustyline-2.0.0-alpha-20180628,rust_functions,C,1
yi-0.4.0,rust_functions,C,1
https-everywhere-lib-wasm-0.1.2,rust_functions,C,6
lv2rs-urid-0.2.2,rust_functions,C,1
win_inet-0.1.1,foreign_functions,system,11
async-graphql-extension-apollo-tracing-3.0.1,foreign_functions,C,1
depcheck-rs-node-0.0.28,rust_functions,C,2
rute-0.0.6,foreign_functions,C,1
rute-0.0.6,rust_functions,C,225
byztime-sys-2.0.0,foreign_functions,C,24
zellij-tile-0.34.4,foreign_functions,C,10
lua-latest-sys-0.0.2,foreign_functions,C,261
lua-latest-sys-0.0.2,static_items,C,8
lv2-sys-2.0.0,static_items,C,1
panic-never-0.1.0,foreign_functions,Rust,1
r3_core-0.1.4,rust_functions,C,5
collenchyma-0.0.8,foreign_functions,C,253
cuda_std-0.2.2,foreign_functions,C,338
alpino-tokenizer-sys-0.2.1,foreign_functions,C,1
embassy-boot-0.1.1,static_items,C,4
tree-sitter-plymouth-script-0.1.0,foreign_functions,C,1
xed-sys-0.4.0,foreign_functions,C,382
xed-sys-0.4.0,rust_functions,C,338
xed-sys-0.4.0,static_items,C,1
core-foundation-0.9.3,rust_functions,C,1
wasmer-wasi-near-1.0.1,rust_functions,C,5
cranelift-codegen-0.90.1,rust_functions,C,1
brioche-ducc-sys-0.1.2-brioche,foreign_functions,C,319
brioche-ducc-sys-0.1.2-brioche,static_items,C,2
librustpam-0.1.0,foreign_functions,C,10
collectd-plugin-0.14.0,foreign_functions,C,71
collectd-plugin-0.14.0,rust_functions,C,5
mupen64plus-0.2.0,rust_functions,C,4
aw-0.1.0,rust_functions,C,6
pyplanetarium-0.1.5,rust_functions,C,40
sdl2_mixer-0.25.0,foreign_functions,C,73
sdl2_mixer-0.25.0,rust_functions,C,2
faster-fishers-0.1.3,rust_functions,C,3
rdkafka-sys-4.3.0+1.9.2,foreign_functions,C,335
imxrt1062-core-0.1.1,foreign_functions,C,150
dl_api-0.4.0,foreign_functions,C,2
latex_snippet-0.3.3,rust_functions,C,9
nsf-imgui-raw-0.1.0,foreign_functions,C,529
crypto_api_osrandom-0.2.0,foreign_functions,C,1
openbrush_contracts-2.2.0,foreign_functions,C,90
fixparser-0.1.5,rust_functions,C,1
fj-0.29.0,rust_functions,C,5
sgx_trts-1.1.1,foreign_functions,C,6
sgx_trts-1.1.1,static_items,C,4
evercrypt_tiny-sys-0.1.1,foreign_functions,C,663
evercrypt_tiny-sys-0.1.1,static_items,C,54
pepegsitter-0.1.0,foreign_functions,C,18
fungus-0.1.27,foreign_functions,C,5
polyline-ffi-0.5.0,rust_functions,C,4
rlua-0.19.4,rust_functions,C,23
subgraph-0.2.0,foreign_functions,C,48
subgraph-0.2.0,rust_functions,C,3
imgui-filedialog-sys-0.1.1,foreign_functions,C,31
ryml-0.1.5,foreign_functions,C,159
ryml-0.1.5,rust_functions,C,10
rust_storage_interface_library-0.1.30,foreign_functions,C,7
big_data-0.1.2,rust_functions,C,19
bddisasm-sys-0.2.1,foreign_functions,C,10
vulkanalia-0.17.0,rust_functions,system,609
godot_egui-0.1.8,rust_functions,C,2
xlang_targets-0.1.0,foreign_functions,C,1
rustpak-0.1.0,rust_functions,C,5
quad-url-0.1.1,rust_functions,C,1
nstd_fs-0.5.0,rust_functions,C,20
brrr-0.3.1,rust_functions,C,1
tachyon-networking-0.1.7,rust_functions,C,20
geoip-sys-0.0.14,foreign_functions,C,12
ddcutil-sys-0.0.3,foreign_functions,C,39
auxv-0.3.3,foreign_functions,C,1
auxv-0.3.3,static_items,C,1
ndspy-sys-0.2.1,foreign_functions,C,18
redis-cas-1.0.1,rust_functions,C,4
sqlite3_ext-0.1.3,foreign_functions,C,285
sqlite3_ext-0.1.3,rust_functions,C,36
sqlite3_ext-0.1.3,static_items,C,3
iconv-sys-0.0.4,foreign_functions,C,3
dhc-0.2.1,rust_functions,C,10
eth-secp256k1-0.5.7,foreign_functions,C,30
eth-secp256k1-0.5.7,static_items,C,2
rora-javascript-adapter-0.0.2,rust_functions,C,11
web_worker-0.3.0,rust_functions,C,2
crossbow-android-0.2.3,rust_functions,C,10
agilulf_fs-0.1.0,rust_functions,C,1
fnmatch-sys-1.0.0,foreign_functions,C,1
fnmatch-sys-1.0.0,static_items,C,4
libmpv-sys-3.1.0,foreign_functions,C,56
rust-crypto-wasm-0.3.1,foreign_functions,C,9
groonga-sys-0.3.1,foreign_functions,C,471
cardinal-transfer-authority-2.1.0,rust_functions,C,1
s2n-tls-tokio-0.0.22,rust_functions,C,2
lc3tools-sys-1.0.6-alpha5,foreign_functions,C,989
lc3tools-sys-1.0.6-alpha5,static_items,C,124
oppai-sys-0.1.0,foreign_functions,C,126
oppai-sys-0.1.0,static_items,C,6
redis-module-1.0.1,foreign_functions,C,1
redis-module-1.0.1,static_items,C,209
nanoset-py-0.1.4,rust_functions,C,42
libffi-3.0.1,rust_functions,C,39
thread_tryjoin-0.3.0,foreign_functions,C,2
ultrametric_matrix_tools-0.1.1,rust_functions,C,12
gfx-backend-vulkan-0.9.0,rust_functions,system,2
libmosquitto-sys-0.2.0,foreign_functions,C,103
particles-0.1.0,foreign_functions,C,1
particles-0.1.0,rust_functions,C,15
liblinear-1.0.0,foreign_functions,C,20
liblinear-1.0.0,rust_functions,C,1
liblinear-1.0.0,static_items,C,1
wasmbox-0.1.1,foreign_functions,C,1
wasmbox-0.1.1,rust_functions,C,3
mir-sys-0.1.0+mir.0.1.1,foreign_functions,C,91
redis-cell-0.2.2,foreign_functions,C,1
redis-cell-0.2.2,rust_functions,C,2
redis-cell-0.2.2,static_items,C,23
r_mathlib-0.1.0,foreign_functions,C,148
logz-0.1.2,foreign_functions,C,5
logz-0.1.2,rust_functions,C,4
spl-account-compression-0.1.5,rust_functions,C,1
serde-fressian-0.1.1,foreign_functions,C,1
serde-fressian-0.1.1,rust_functions,C,3
hypervisor-0.0.8,foreign_functions,C,24
adi_clock-0.3.0,foreign_functions,C,1
mraa-0.0.1,foreign_functions,C,79
tensorflow-0.19.1,rust_functions,C,2
polylabel-2.4.2,rust_functions,C,1
locale-settings-0.3.0,foreign_functions,C,12
hassle-rs-0.9.0,rust_functions,system,3
hassle-rs-0.9.0,static_items,C,1
scutiger-bin-0.3.0,foreign_functions,C,1
gain-0.5.0,foreign_functions,C,1
rbothal-0.0.2,foreign_functions,C,341
ao-sys-0.1.2,foreign_functions,C,15
rs-odbc-0.2.0,foreign_functions,system,95
ensc-testsuite-0.1.6,rust_functions,C,2
companion-service-0.1.0,foreign_functions,C,1
companion-service-0.1.0,rust_functions,C,2
companion-service-0.1.0,static_items,C,2
nstd_time-0.5.0,rust_functions,C,3
riot-0.1.1,foreign_functions,C,4
porcupine-sys-0.0.4,foreign_functions,C,8
sapp-dummy-0.1.5,rust_functions,C,18
mazzaroth-rs-0.8.1,foreign_functions,C,16
lamellar-0.5.0-rc.1,rust_functions,C,499
arducam_mipicamera-0.1.1,foreign_functions,C,28
opensql-0.1.4,foreign_functions,C,10
bliss-audio-aubio-rs-0.2.0,rust_functions,C,1
pinar-napi-sys-0.1.0,foreign_functions,C,131
suborbital-0.15.1,foreign_functions,C,14
