error_id,crate_name,version,test_name,error_type,error_text,full_error_text,passed_in_stack_borrows
542,ast-grep-core,0.12.1,node::test::precedes,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,node::test::test_children,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,node::test::test_display_context,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,node::test::test_empty,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,node::test::test_field_children,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,node::test::test_has,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,node::test::test_inside,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,node::test::test_is_leaf,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,node::test::test_multi_line_context,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,node::test::test_replace_all_multiple_sorted,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,node::test::test_replace_all_nested,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,ops::test::test_all_kinds,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,ops::test::test_and,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,ops::test::test_and_kinds,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,ops::test::test_any_kinds,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,ops::test::test_any_revert_env,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,ops::test::test_api_and,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,ops::test::test_api_or,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,ops::test::test_multiple_match,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,ops::test::test_multiple_match_order,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,ops::test::test_not,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,ops::test::test_or,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,ops::test::test_or_kinds,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,ops::test::test_or_revert_env,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,pinned::test::test_borrow,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,pinned::test::test_vec_node,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,replacer::structural::test::test_ellipsis_meta_var,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,replacer::structural::test::test_multi_ellipsis,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,replacer::structural::test::test_multiple_env,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,replacer::structural::test::test_multiple_occurrences,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,replacer::structural::test::test_no_env,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,replacer::structural::test::test_replace_in_string,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,replacer::structural::test::test_single_env,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,replacer::template::test::test_ellipsis_meta_var,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,replacer::template::test::test_example,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,replacer::template::test::test_multi_ellipsis,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,replacer::template::test::test_multiple_env,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,replacer::template::test::test_multiple_occurrences,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
